beta,gamma,Az,Az_over_gamma,C,T_nd,T_days,x0,x_eq,dx_over_gamma,vy0,nu_max,lambda_max,delta,stable
0.019000,0.0126197160,0.0027117836,0.21488468,3.0009351463,3.8960724464,226.483924,0.985070998703,0.987377281041,0.18275232,0.010777708464,321.405045,642.808534,0.12863868,0
0.019000,0.0126197160,0.0029822745,0.23631867,3.0009301600,3.8970063609,226.538213,0.985060251060,0.987377281041,0.18360397,0.010905048827,312.303242,624.604882,0.13070948,0
0.019000,0.0126197160,0.0032410758,0.25682637,3.0009249740,3.8979518457,226.593176,0.985049384340,0.987377281041,0.18446506,0.011035190429,303.091462,606.181274,0.13284345,0
0.019000,0.0126197160,0.0035645269,0.28245699,3.0009179321,3.8991926253,226.665304,0.985035095606,0.987377281041,0.18559732,0.011208376744,290.984564,581.967409,0.13571132,0
0.019000,0.0126197160,0.0039701682,0.31460044,3.0009082410,3.9008167725,226.759718,0.985016220583,0.987377281041,0.18709300,0.011440558865,275.047252,550.092686,0.13960743,0
0.019000,0.0126197160,0.0043668048,0.34603036,3.0008978663,3.9024443943,226.854333,0.984996899672,0.987377281041,0.18862401,0.011681910180,258.868043,517.734155,0.14372121,0
0.019000,0.0126197160,0.0048817443,0.38683472,3.0008831182,3.9045500803,226.976740,0.984970759190,0.987377281041,0.19069541,0.012013533442,237.341112,474.680118,0.14948284,0
0.019000,0.0126197160,0.0055808394,0.44223177,3.0008608894,3.9072271825,227.132363,0.984933666069,0.987377281041,0.19363470,0.012491389331,207.895778,415.789150,0.15801596,0
0.019000,0.0126197160,0.0063890160,0.50627256,3.0008322117,3.9096985467,227.276027,0.984888668475,0.987377281041,0.19720036,0.013075714030,174.665457,349.328051,0.16884003,0
0.019000,0.0126197160,0.0077525272,0.61431868,3.0007771428,3.9107093248,227.334785,0.984806788824,0.987377281041,0.20368860,0.014122277795,123.460059,246.916067,0.18939656,0
0.019000,0.0126197160,0.0085684491,0.67897321,3.0007404102,3.9079870421,227.176535,0.984753081617,0.987377281041,0.20794441,0.014781080981,96.870705,193.736249,0.20320847,0
0.019000,0.0126197160,0.0089987457,0.71307039,3.0007199143,3.9050137193,227.003692,0.984723014886,0.987377281041,0.21032693,0.015138887997,84.220935,168.435932,0.21103896,0
0.019000,0.0126197160,0.0093148318,0.73811739,3.0007043518,3.9019547445,226.825869,0.984700110695,0.987377281041,0.21214189,0.015406805726,75.544500,151.082381,0.21707481,0
0.019000,0.0126197160,0.0096367243,0.76362450,3.0006880462,3.8979245521,226.591589,0.984676078364,0.987377281041,0.21404623,0.015684532320,67.243131,134.478826,0.22350600,0
0.019000,0.0126197160,0.0099502881,0.78847163,3.0006716965,3.8929454991,226.302150,0.984652024118,0.987377281041,0.21595232,0.015960326546,59.669180,119.329980,0.23008987,0
0.019000,0.0126197160,0.0102074633,0.80885048,3.0006579221,3.8879448572,226.011456,0.984631886315,0.987377281041,0.21754806,0.016190821592,53.828399,107.647508,0.23576331,0
0.019000,0.0126197160,0.0104262055,0.82618385,3.0006459291,3.8829317282,225.720036,0.984614538035,0.987377281041,0.21892276,0.016390233838,49.118436,98.226692,0.24081387,0
0.019000,0.0126197160,0.0106167612,0.84128369,3.0006352591,3.8779106197,225.428152,0.984599328304,0.987377281041,0.22012799,0.016566698508,45.204719,90.398375,0.24540679,0
0.019000,0.0126197160,0.0107856017,0.85466280,3.0006256193,3.8728840524,225.135951,0.984585840814,0.987377281041,0.22119676,0.016725364130,41.881347,83.750753,0.24964701,0
0.019000,0.0126197160,0.0109371086,0.86666837,3.0006168099,3.8678535610,224.843522,0.984573789973,0.987377281041,0.22215168,0.016869722692,39.012349,78.011879,0.25360588,0
0.019000,0.0126197160,0.0110744044,0.87754783,3.0006086873,3.8628201406,224.550922,0.984562969487,0.987377281041,0.22300910,0.017002265998,36.503163,72.992626,0.25733443,0
0.019000,0.0126197160,0.0111998029,0.88748454,3.0006011444,3.8577844683,224.258192,0.984553224317,0.987377281041,0.22378132,0.017124842701,34.285364,68.556141,0.26087060,0
0.019000,0.0126197160,0.0113150725,0.89661863,3.0005940986,3.8527470232,223.965359,0.984544434216,0.987377281041,0.22447786,0.017238867241,32.307857,64.600234,0.26424343,0
0.019000,0.0126197160,0.0114215994,0.90505994,3.0005874850,3.8477081547,223.672442,0.984536503504,0.987377281041,0.22510630,0.017345449269,30.531500,61.046619,0.26747572,0
0.019000,0.0126197160,0.0115204930,0.91289638,3.0005812512,3.8426681246,223.379459,0.984529354410,0.987377281041,0.22567280,0.017445477595,28.925664,57.834037,0.27058576,0
0.019000,0.0126197160,0.0116126566,0.92019952,3.0005753545,3.8376271331,223.086419,0.984522922579,0.987377281041,0.22618246,0.017539676707,27.465950,54.913690,0.27358843,0
0.019000,0.0126197160,0.0116988371,0.92702856,3.0005697593,3.8325853366,222.793333,0.984517153930,0.987377281041,0.22663958,0.017628646059,26.132622,52.246105,0.27649606,0
0.019000,0.0126197160,0.0117796599,0.93343305,3.0005644356,3.8275428587,222.500207,0.984512002412,0.987377281041,0.22704779,0.017712888114,24.909502,49.798923,0.27931898,0
0.019000,0.0126197160,0.0118556550,0.93945498,3.0005593580,3.8224997992,222.207047,0.984507428354,0.987377281041,0.22741024,0.017792828827,23.783173,47.545314,0.28206593,0
0.019000,0.0126197160,0.0119272753,0.94513025,3.0005545046,3.8174562389,221.913858,0.984503397228,0.987377281041,0.22772967,0.017868832917,22.742397,45.462798,0.28474438,0
0.019000,0.0126197160,0.0119949120,0.95048986,3.0005498566,3.8124122445,221.620644,0.984499878715,0.987377281041,0.22800849,0.017941215452,21.777672,43.532372,0.28736079,0
0.019000,0.0126197160,0.0120589053,0.95556076,3.0005453973,3.8073678715,221.327408,0.984496845971,0.987377281041,0.22824880,0.018010250772,20.880899,41.737839,0.28992077,0
0.019000,0.0126197160,0.0121195532,0.96036656,3.0005411123,3.8023231662,221.034152,0.984494275060,0.987377281041,0.22845253,0.018076179467,20.045126,40.065292,0.29242921,0
0.019000,0.0126197160,0.0121771183,0.96492808,3.0005369888,3.7972781679,220.740880,0.984492144496,0.987377281041,0.22862135,0.018139213895,19.264342,38.502713,0.29489046,0
0.019000,0.0126197160,0.0122318336,0.96926378,3.0005330153,3.7922329100,220.447592,0.984490434882,0.987377281041,0.22875683,0.018199542600,18.533324,37.039650,0.29730833,0
0.019000,0.0126197160,0.0122839067,0.97339011,3.0005291815,3.7871874212,220.154291,0.984489128611,0.987377281041,0.22886034,0.018257333881,17.847503,35.666969,0.29968623,0
0.019000,0.0126197160,0.0123335236,0.97732181,3.0005254784,3.7821417261,219.860978,0.984488209619,0.987377281041,0.22893316,0.018312738705,17.202864,34.376639,0.30202722,0
0.019000,0.0126197160,0.0123808517,0.98107214,3.0005218976,3.7770958462,219.567654,0.984487663191,0.987377281041,0.22897646,0.018365893110,16.595864,33.161572,0.30433403,0
0.019000,0.0126197160,0.0124260421,0.98465307,3.0005184317,3.7720498000,219.274321,0.984487475787,0.987377281041,0.22899131,0.018416920193,16.023360,32.015486,0.30660914,0
0.019000,0.0126197160,0.0124692318,0.98807547,3.0005150738,3.7670036040,218.980978,0.984487634904,0.987377281041,0.22897870,0.018465931769,15.482557,30.932785,0.30885478,0
0.019000,0.0126197160,0.0125105457,0.99134923,3.0005118178,3.7619572723,218.687628,0.984488128954,0.987377281041,0.22893955,0.018513029778,14.970954,29.908472,0.31107299,0
0.019000,0.0126197160,0.0125500976,0.99448337,3.0005086579,3.7569108179,218.394271,0.984488947165,0.987377281041,0.22887471,0.018558307460,14.486311,28.938066,0.31326562,0
0.019000,0.0126197160,0.0125879918,0.99748615,3.0005055889,3.7518642517,218.100908,0.984490079492,0.987377281041,0.22878499,0.018601850373,14.026614,28.017536,0.31543437,0
0.025000,0.0137047695,0.0006852385,0.05000000,3.0010584082,4.1727390016,242.566922,0.983571097635,0.986292227487,0.19855349,0.010623151278,256.129708,512.257464,0.11465609,0
0.025000,0.0137047695,0.0009191817,0.06707020,3.0010574731,4.1730196930,242.583239,0.983566113162,0.986292227487,0.19891720,0.010654938638,254.477887,508.953810,0.11508103,0
0.025000,0.0137047695,0.0011352622,0.08283701,3.0010563680,4.1733495714,242.602415,0.983560250138,0.986292227487,0.19934501,0.010692328271,252.539769,505.077557,0.11558135,0
0.025000,0.0137047695,0.0013356255,0.09745698,3.0010551366,4.1737147810,242.623645,0.983553751860,0.986292227487,0.19981917,0.010733767235,250.397950,500.793903,0.11613649,0
0.025000,0.0137047695,0.0015225856,0.11109896,3.0010538087,4.1741058180,242.646377,0.983546784355,0.986292227487,0.20032757,0.010778194769,248.109038,496.216061,0.11673238,0
0.025000,0.0137047695,0.0017490167,0.12762103,3.0010519700,4.1746425009,242.677575,0.983537203082,0.986292227487,0.20102669,0.010839279328,244.974727,489.947413,0.11755292,0
0.025000,0.0137047695,0.0019599306,0.14301084,3.0010500312,4.1752024335,242.710125,0.983527180230,0.986292227487,0.20175803,0.010903163075,241.712969,483.423870,0.11841256,0
0.025000,0.0137047695,0.0022156076,0.16166690,3.0010473899,4.1759553768,242.753894,0.983513652560,0.986292227487,0.20274510,0.010989350588,237.339480,474.676854,0.11957474,0
0.025000,0.0137047695,0.0024545442,0.17910146,3.0010446351,4.1767285951,242.798842,0.983499690779,0.986292227487,0.20376386,0.011078248988,232.862000,465.721853,0.12077637,0
0.025000,0.0137047695,0.0027456935,0.20034583,3.0010409069,4.1777553288,242.858528,0.983481021057,0.986292227487,0.20512614,0.011197012496,226.935552,453.868900,0.12238621,0
0.025000,0.0137047695,0.0030196913,0.22033871,3.0010370292,4.1787992519,242.919212,0.983461856864,0.986292227487,0.20652450,0.011318756241,220.928503,441.854743,0.12404175,0
0.025000,0.0137047695,0.0033565389,0.24491757,3.0010317768,4.1801740934,242.999134,0.983436276931,0.986292227487,0.20839100,0.011480934050,213.038255,426.074163,0.12625533,0
0.025000,0.0137047695,0.0037707706,0.27514294,3.0010245950,4.1819807412,243.104157,0.983401924659,0.986292227487,0.21089759,0.011698010968,202.687112,405.371757,0.12923258,0
0.025000,0.0137047695,0.0041669361,0.30405007,3.0010169940,4.1837997646,243.209899,0.983366245036,0.986292227487,0.21350103,0.011922409893,192.253001,384.503401,0.13232698,0
0.025000,0.0137047695,0.0046666767,0.34051479,3.0010064076,4.1861709973,243.347742,0.983317508967,0.986292227487,0.21705717,0.012226793923,178.556477,357.110153,0.13655048,0
0.025000,0.0137047695,0.0053107535,0.38751133,3.0009911696,4.1892429761,243.526320,0.983248846680,0.986292227487,0.22206727,0.012650598883,160.412513,320.821909,0.14247831,0
0.025000,0.0137047695,0.0061888783,0.45158573,3.0009676190,4.1931556910,243.753772,0.983144889300,0.986292227487,0.22965276,0.013278817934,135.616333,271.228979,0.15135811,0
0.025000,0.0137047695,0.0072532238,0.52924814,3.0009349947,4.1967372092,243.961970,0.983002356770,0.986292227487,0.24005298,0.014109861586,106.825355,213.646029,0.16325579,0
0.025000,0.0137047695,0.0080174442,0.58501124,3.0009089232,4.1978622690,244.027371,0.982887648652,0.986292227487,0.24842292,0.014751927534,87.718031,175.430361,0.17255569,0
0.025000,0.0137047695,0.0089133762,0.65038498,3.0008755688,4.1966702734,243.958079,0.982737757137,0.986292227487,0.25936010,0.015556712958,67.467695,134.927978,0.18435171,0
0.025000,0.0137047695,0.0093406525,0.68156218,3.0008585694,4.1947514921,243.846538,0.982659483296,0.986292227487,0.26507153,0.015963174088,58.705225,117.401932,0.19038066,0
0.025000,0.0137047695,0.0096453114,0.70379231,3.0008459925,4.1926848802,243.726403,0.982600630587,0.986292227487,0.26936585,0.016263355330,52.821627,105.633788,0.19487229,0
0.025000,0.0137047695,0.0099506374,0.72607112,3.0008329842,4.1899119847,243.565211,0.982538873831,0.986292227487,0.27387207,0.016573932492,47.230655,94.450723,0.19956215,0
0.025000,0.0137047695,0.0102605137,0.74868196,3.0008193385,4.1862426953,243.351910,0.982473109979,0.986292227487,0.27867068,0.016900370182,41.867591,83.723238,0.20454854,0
0.025000,0.0137047695,0.0105769568,0.77177196,3.0008048981,4.1814217250,243.071660,0.982402445504,0.986292227487,0.28382688,0.017247097670,36.710518,73.407414,0.20992427,0
0.025000,0.0137047695,0.0108590050,0.79235225,3.0007915457,4.1760080338,242.756955,0.982336189068,0.986292227487,0.28866143,0.017569338500,32.381098,64.746751,0.21501190,0
0.025000,0.0137047695,0.0110916812,0.80933001,3.0007801430,4.1705748966,242.441120,0.982278994941,0.986292227487,0.29283473,0.017846054515,28.994559,57.971868,0.21946773,0
0.025000,0.0137047695,0.0112893672,0.82375462,3.0007701416,4.1651298522,242.124592,0.982228451707,0.986292227487,0.29652274,0.018090076078,26.245282,52.471507,0.22347768,0
0.025000,0.0137047695,0.0114607123,0.83625721,3.0007612080,4.1596768897,241.807604,0.982183089044,0.986292227487,0.29983273,0.018309156157,23.954841,47.888800,0.22715384,0
0.025000,0.0137047695,0.0116113808,0.84725108,3.0007531218,4.1542183477,241.490292,0.982141931430,0.986292227487,0.30283589,0.018508392743,22.009701,43.996672,0.23056970,0
0.025000,0.0137047695,0.0117453137,0.85702380,3.0007457282,4.1487557018,241.172741,0.982104291607,0.986292227487,0.30558236,0.018691345180,20.333074,40.641544,0.23377641,0
0.025000,0.0137047695,0.0118653796,0.86578468,3.0007389138,4.1432899360,240.855008,0.982069663120,0.986292227487,0.30810911,0.018860612689,18.870600,37.714684,0.23681116,0
0.025000,0.0137047695,0.0119737410,0.87369153,3.0007325923,4.1378217356,240.537134,0.982037659435,0.986292227487,0.31044433,0.019018160897,17.582397,35.136334,0.23970197,0
0.025000,0.0137047695,0.0120720752,0.88086671,3.0007266966,4.1323515944,240.219148,0.982007977130,0.986292227487,0.31261017,0.019165518541,16.438368,32.846291,0.24247051,0
0.025000,0.0137047695,0.0121617128,0.88740732,3.0007211730,4.1268798786,239.901070,0.981980372459,0.986292227487,0.31462441,0.019303902231,15.415258,30.798046,0.24513396,0
0.025000,0.0137047695,0.0122437303,0.89339191,3.0007159777,4.1214068666,239.582916,0.981954645801,0.986292227487,0.31650162,0.019434298971,14.494748,28.954960,0.24770617,0
0.025000,0.0137047695,0.0123190125,0.89888506,3.0007110748,4.1159327737,239.264700,0.981930630967,0.986292227487,0.31825391,0.019557522661,13.662167,27.287687,0.25019847,0
0.025000,0.0137047695,0.0123882974,0.90394058,3.0007064340,4.1104577698,238.946430,0.981908187645,0.986292227487,0.31989154,0.019674253938,12.905595,25.772388,0.25262030,0
0.025000,0.0137047695,0.0124522072,0.90860391,3.0007020297,4.1049819909,238.628116,0.981887195909,0.986292227487,0.32142325,0.019785068977,12.215229,24.389457,0.25497959,0
0.025000,0.0137047695,0.0125112730,0.91291378,3.0006978400,4.0995055471,238.309763,0.981867552156,0.986292227487,0.32285660,0.019890460769,11.582920,23.122592,0.25728307,0
0.025000,0.0137047695,0.0125659515,0.91690352,3.0006938459,4.0940285288,237.991377,0.981849166027,0.986292227487,0.32419819,0.019990855144,11.001827,21.958112,0.25953652,0
0.025000,0.0137047695,0.0126166391,0.92060207,3.0006900309,4.0885510109,237.672961,0.981831958055,0.986292227487,0.32545381,0.020086623031,10.466159,20.884435,0.26174491,0
0.025000,0.0137047695,0.0126636826,0.92403470,3.0006863805,4.0830730560,237.354520,0.981815857818,0.986292227487,0.32662860,0.020178089990,9.970976,19.891679,0.26391260,0
0.025000,0.0137047695,0.0127073869,0.92722368,3.0006828819,4.0775947167,237.036057,0.981800802489,0.986292227487,0.32772715,0.020265543717,9.512035,18.971359,0.26604338,0
0.025000,0.0137047695,0.0127480220,0.93018872,3.0006795237,4.0721160381,236.717574,0.981786735670,0.986292227487,0.32875356,0.020349240017,9.085670,18.116140,0.26814062,0
0.025000,0.0137047695,0.0127858283,0.93294735,3.0006762959,4.0666370583,236.399074,0.981773606454,0.986292227487,0.32971157,0.020429407628,8.688692,17.319647,0.27020727,0
0.025000,0.0137047695,0.0128210209,0.93551525,3.0006731892,4.0611578104,236.080558,0.981761368657,0.986292227487,0.33060453,0.020506252134,8.318317,16.576308,0.27224599,0
0.025000,0.0137047695,0.0128537928,0.93790653,3.0006701955,4.0556783229,235.762028,0.981749980186,0.986292227487,0.33143551,0.020579959181,7.972100,15.881233,0.27425914,0
0.025000,0.0137047695,0.0128843184,0.94013390,3.0006673073,4.0501986206,235.443485,0.981739402515,0.986292227487,0.33220734,0.020650697141,7.647884,15.230110,0.27624884,0
0.025000,0.0137047695,0.0129127556,0.94220888,3.0006645179,4.0447187253,235.124931,0.981729600243,0.986292227487,0.33292258,0.020718619330,7.343761,14.619119,0.27821700,0
0.025000,0.0137047695,0.0129392477,0.94414194,3.0006618212,4.0392386559,234.806368,0.981720540725,0.986292227487,0.33358363,0.020783865872,7.058035,14.044869,0.28016537,0
0.025000,0.0137047695,0.0129639256,0.94594262,3.0006592115,4.0337584293,234.487795,0.981712193760,0.986292227487,0.33419269,0.020846565274,6.789191,13.504331,0.28209550,0
0.025000,0.0137047695,0.0129869090,0.94761966,3.0006566837,4.0282780603,234.169213,0.981704531317,0.986292227487,0.33475179,0.020906835768,6.535876,12.994798,0.28400883,0
0.025000,0.0137047695,0.0130083075,0.94918105,3.0006542330,4.0227975622,233.850625,0.981697527312,0.986292227487,0.33526286,0.020964786456,6.296875,12.513838,0.28590667,0
0.025000,0.0137047695,0.0130282219,0.95063415,3.0006518551,4.0173169465,233.532029,0.981691157402,0.986292227487,0.33572765,0.021020518292,6.071094,12.059264,0.28779021,0
0.025000,0.0137047695,0.0130467454,0.95198576,3.0006495460,4.0118362240,233.213427,0.981685398818,0.986292227487,0.33614784,0.021074124939,5.857546,11.629101,0.28966055,0
0.025000,0.0137047695,0.0130639637,0.95324213,3.0006473018,4.0063554038,232.894820,0.981680230212,0.986292227487,0.33652498,0.021125693503,5.655337,11.221560,0.29151869,0
0.025000,0.0137047695,0.0130799564,0.95440907,3.0006451192,4.0008744946,232.576207,0.981675631528,0.986292227487,0.33686053,0.021175305181,5.463657,10.835021,0.29336557,0
0.025000,0.0137047695,0.0130947971,0.95549196,3.0006429949,3.9953935039,232.257590,0.981671583881,0.986292227487,0.33715588,0.021223035822,5.281770,10.468011,0.29520204,0
0.025000,0.0137047695,0.0131085545,0.95649580,3.0006409260,3.9899124387,231.938968,0.981668069463,0.986292227487,0.33741232,0.021268956421,5.109004,10.119185,0.29702890,0
0.025000,0.0137047695,0.0131212923,0.95742525,3.0006389096,3.9844313050,231.620343,0.981665071445,0.986292227487,0.33763107,0.021313133563,4.944746,9.787319,0.29884688,0
0.025000,0.0137047695,0.0131330701,0.95828464,3.0006369430,3.9789501087,231.301713,0.981662573902,0.986292227487,0.33781331,0.021355629801,4.788437,9.471291,0.30065668,0
0.025000,0.0137047695,0.0131439433,0.95907802,3.0006350240,3.9734688547,230.983081,0.981660561739,0.986292227487,0.33796013,0.021396504008,4.639561,9.170072,0.30245891,0
0.025000,0.0137047695,0.0131539639,0.95980920,3.0006331501,3.9679875479,230.664445,0.981659020626,0.986292227487,0.33807259,0.021435811675,4.497649,8.882720,0.30425419,0
0.025000,0.0137047695,0.0131631807,0.96048173,3.0006313192,3.9625061923,230.345806,0.981657936945,0.986292227487,0.33815166,0.021473605192,4.362266,8.608366,0.30604305,0
0.025000,0.0137047695,0.0131716393,0.96109893,3.0006295293,3.9570247921,230.027165,0.981657297733,0.986292227487,0.33819830,0.021509934086,4.233013,8.346211,0.30782603,0
0.025000,0.0137047695,0.0131793825,0.96166393,3.0006277785,3.9515433506,229.708522,0.981657090637,0.986292227487,0.33821341,0.021544845248,4.109522,8.095518,0.30960359,0
0.025000,0.0137047695,0.0131864507,0.96217967,3.0006260649,3.9460618712,229.389876,0.981657303873,0.986292227487,0.33819785,0.021578383125,3.991452,7.855606,0.31137621,0
0.025000,0.0137047695,0.0131928817,0.96264893,3.0006243870,3.9405803568,229.071228,0.981657926189,0.986292227487,0.33815244,0.021610589904,3.878488,7.625844,0.31314429,0
0.025000,0.0137047695,0.0131987114,0.96307431,3.0006227431,3.9350988103,228.752579,0.981658946859,0.986292227487,0.33807797,0.021641505543,3.770340,7.405648,0.31490824,0
0.032000,0.0151338167,0.0007566908,0.05000000,3.0012213661,4.4914066256,261.091499,0.981538920966,0.984863180280,0.21965770,0.011226882436,162.357687,324.712295,0.10502122,0
0.032000,0.0151338167,0.0010170971,0.06720691,3.0012206450,4.4917085913,261.109053,0.981530442235,0.984863180280,0.22021795,0.011263388526,161.201577,322.400052,0.10539610,0
0.032000,0.0151338167,0.0012582590,0.08314221,3.0012197881,4.4920648651,261.129763,0.981520408119,0.984863180280,0.22088097,0.011306549635,159.839780,319.676432,0.10583909,0
0.032000,0.0151338167,0.0015467829,0.10220706,3.0012185236,4.4925855087,261.160029,0.981505682718,0.984863180280,0.22185399,0.011369806614,157.854003,315.704838,0.10648789,0
0.032000,0.0151338167,0.0018115604,0.11970281,3.0012171334,4.4931509402,261.192898,0.981489602247,0.984863180280,0.22291654,0.011438769580,155.702922,311.402633,0.10719457,0
0.032000,0.0151338167,0.0021278009,0.14059909,3.0012151847,4.4939315689,261.238277,0.981467239772,0.984863180280,0.22439419,0.011534469631,152.742227,305.481180,0.10817410,0
0.032000,0.0151338167,0.0024191725,0.15985211,3.0012131110,4.4947470808,261.285684,0.981443660592,0.984863180280,0.22595223,0.011635113660,149.659734,299.316127,0.10920271,0
0.032000,0.0151338167,0.0027697525,0.18301744,3.0012102623,4.4958424628,261.349360,0.981411604210,0.984863180280,0.22807043,0.011771496792,145.534848,291.066261,0.11059395,0
0.032000,0.0151338167,0.0030960028,0.20457515,3.0012072646,4.4969646609,261.414595,0.981378252865,0.984863180280,0.23027419,0.011912830516,141.325203,282.646868,0.11203230,0
0.032000,0.0151338167,0.0034932296,0.23082278,3.0012031643,4.4984501234,261.500947,0.981333200760,0.984863180280,0.23325111,0.012102816009,135.773559,271.543436,0.11395991,0
0.032000,0.0151338167,0.0039771354,0.26279791,3.0011975041,4.5004092493,261.614834,0.981271930650,0.984863180280,0.23729966,0.012359415236,128.476261,256.948630,0.11655177,0
0.032000,0.0151338167,0.0045705750,0.30201073,3.0011895736,4.5029806680,261.764314,0.981187533564,0.984863180280,0.24287639,0.012709392191,118.908112,237.812020,0.12006294,0
0.032000,0.0151338167,0.0053110608,0.35093994,3.0011781726,4.5063319804,261.959130,0.981068329575,0.984863180280,0.25075305,0.013196597135,106.352039,212.699376,0.12489899,0
0.032000,0.0151338167,0.0062727838,0.41448790,3.0011609316,4.5106392768,262.209519,0.980890677537,0.984863180280,0.26249180,0.013906873166,89.679792,179.354009,0.13182462,0
0.032000,0.0151338167,0.0075818699,0.50098862,3.0011332067,4.5156202991,262.499072,0.980605326067,0.984863180280,0.28134702,0.015008607626,67.639910,135.272428,0.14222637,0
0.032000,0.0151338167,0.0084051136,0.55538624,3.0011133387,4.5176272359,262.615738,0.980396844640,0.984863180280,0.29512288,0.015784970559,54.772652,109.536174,0.14927989,0
0.032000,0.0151338167,0.0090701095,0.59932730,3.0010959299,4.5182055194,262.649355,0.980208950977,0.984863180280,0.30753837,0.016466149373,45.149852,90.288629,0.15527309,0
0.032000,0.0151338167,0.0098992008,0.65411132,3.0010724686,4.5170025395,262.579424,0.979944774425,0.984863180280,0.32499441,0.017398144213,34.246313,68.478023,0.16318609,0
0.032000,0.0151338167,0.0104943106,0.69343450,3.0010543248,4.5142394723,262.418803,0.979729213900,0.984863180280,0.33923804,0.018139947663,27.208037,54.397691,0.16927069,0
0.032000,0.0151338167,0.0108852208,0.71926475,3.0010417293,4.5111947293,262.241808,0.979572395669,0.984863180280,0.34960015,0.018670992311,22.946415,45.871030,0.17353032,0
0.032000,0.0151338167,0.0112550522,0.74370216,3.0010292306,4.5070854405,262.002930,0.979409902889,0.984863180280,0.36033722,0.019215030085,19.173808,38.321521,0.17783126,0
0.032000,0.0151338167,0.0116082948,0.76704344,3.0010166472,4.5016360188,261.686147,0.979238279284,0.984863180280,0.37167762,0.019784206360,15.797044,31.562404,0.18228867,0
0.032000,0.0151338167,0.0118937525,0.78590568,3.0010058873,4.4957022114,261.341207,0.979084144956,0.984863180280,0.38186238,0.020291906909,13.219723,26.401569,0.18625553,0
0.032000,0.0151338167,0.0121159233,0.80058610,3.0009970254,4.4897334976,260.994238,0.978951366564,0.984863180280,0.39063601,0.020727585234,11.297843,22.551344,0.18967628,0
0.032000,0.0151338167,0.0122938335,0.81234190,3.0009895123,4.4837436715,260.646041,0.978834174652,0.984863180280,0.39837972,0.021111530000,9.803232,19.555327,0.19272271,0
0.032000,0.0151338167,0.0124387765,0.82191933,3.0009830169,4.4777399112,260.297034,0.978729097499,0.984863180280,0.40532292,0.021455855424,8.606727,17.155163,0.19549607,0
0.032000,0.0151338167,0.0125580965,0.82980366,3.0009773213,4.4717263808,259.947460,0.978633848477,0.984863180280,0.41161671,0.021768479065,7.628195,15.190560,0.19806169,0
0.032000,0.0151338167,0.0126568843,0.83633128,3.0009722724,4.4657056904,259.597469,0.978546822298,0.984863180280,0.41736715,0.022054916170,6.814622,13.555473,0.20046437,0
0.032000,0.0151338167,0.0127388402,0.84174670,3.0009677580,4.4596795727,259.247163,0.978466836989,0.984863180280,0.42265236,0.022319195703,6.129230,12.176333,0.20273630,0
0.032000,0.0151338167,0.0128067531,0.84623419,3.0009636925,4.4536492309,258.896611,0.978392989436,0.984863180280,0.42753199,0.022564371600,5.545552,11.000197,0.20490145,0
0.032000,0.0151338167,0.0128627863,0.84993671,3.0009600092,4.4476155302,258.545864,0.978324568865,0.984863180280,0.43205303,0.022792828126,5.043979,9.987836,0.20697820,0
0.032000,0.0151338167,0.0129086578,0.85296776,3.0009566546,4.4415791116,258.194959,0.978261002168,0.984863180280,0.43625334,0.023006472246,4.609632,9.109488,0.20898090,0
0.032000,0.0151338167,0.0129457577,0.85541922,3.0009535851,4.4355404611,257.843924,0.978201817851,0.984863180280,0.44016407,0.023206860188,4.230999,8.342124,0.21092103,0
0.032000,0.0151338167,0.0129752294,0.85736662,3.0009507647,4.4294999550,257.492781,0.978146621375,0.984863180280,0.44381130,0.023395283736,3.899023,7.667628,0.21280791,0
0.032000,0.0151338167,0.0129980259,0.85887296,3.0009481632,4.4234578898,257.141548,0.978095077787,0.984863180280,0.44721716,0.023572830879,3.606476,7.071540,0.21464918,0
0.032000,0.0151338167,0.0130149510,0.85999132,3.0009457550,4.4174145022,256.790237,0.978046899158,0.984863180280,0.45040067,0.023740429543,3.347517,6.542179,0.21645118,0
0.032000,0.0151338167,0.0130266890,0.86076693,3.0009435183,4.4113699841,256.438861,0.978001835293,0.984863180280,0.45337836,0.023898879844,3.117375,6.070006,0.21821927,0
0.032000,0.0151338167,0.0130338279,0.86123865,3.0009414342,4.4053244927,256.087429,0.977959666725,0.984863180280,0.45616474,0.024048878346,2.912118,5.647156,0.21995796,0
0.032000,0.0151338167,0.0130368765,0.86144010,3.0009394864,4.3992781580,255.735947,0.977920199343,0.984863180280,0.45877263,0.024191036620,2.728473,5.267087,0.22167110,0
0.032000,0.0151338167,0.0130362783,0.86140056,3.0009376605,4.3932310887,255.384423,0.977883260196,0.984863180280,0.46121347,0.024325895668,2.563697,4.924319,0.22336202,0
0.032000,0.0151338167,0.0130324217,0.86114573,3.0009359441,4.3871833761,255.032861,0.977848694189,0.984863180280,0.46349749,0.024453937281,2.415474,4.614226,0.22503358,0
0.032000,0.0151338167,0.0130256491,0.86069822,3.0009343260,4.3811350977,254.681267,0.977816361424,0.984863180280,0.46563395,0.024575593113,2.281837,4.332881,0.22668828,0
0.032000,0.0151338167,0.0130162636,0.86007805,3.0009327965,4.3750863197,254.329643,0.977786135064,0.984863180280,0.46763122,0.024691251987,2.161106,4.076929,0.22832830,0
